,Date,Departure Time,Revenue ($),Passengers (First Class),Passengers (Business Class),Passengers (Economy Class),Origin,Destination,Pod,Distance (km),Flight Number,Aircraft Type,Departure Gate,Arrival Gate,Airline
3351,2023-07-03,23:33,4116.0,9.0,27.0,180.0,JFK,LHR,A,2124.0,732.0,Airbus A380,A,A,American Airlines
3355,2023-06-16,22:27,2075.0,10.0,23.0,96.6,SYD,SIN,B,1523.0,949.0,Airbus A320,A,C,British Airways
3359,2023-06-16,23:59,3493.0,5.0,24.0,82.0,LHR,LAX,A,1685.0,549.0,Boeing 737,D,D,Qantas
3363,2023-06-13,23:43,2273.0,7.0,26.0,156.45000000000002,SYD,BOG,B,1211.0,385.0,Boeing 777,A,B,Emirates
3368,2023-06-24,08:32,2181.0,4.0,13.0,192.15,AMS,HND,B,1986.0,301.0,Airbus A380,A,B,Emirates
3371,2023-06-23,02:24,4388.0,5.0,13.0,160.0,LHR,SIN,A,2939.0,759.0,Airbus A380,B,D,American Airlines
3373,2023-07-04,05:21,3397.0,1.0,13.0,122.85,SYD,HND,B,1676.0,128.0,Airbus A320,D,B,American Airlines
3374,2023-06-16,19:25,2939.0,4.0,14.0,156.45000000000002,DXB,CDG,B,4372.0,287.0,Airbus A380,A,D,Qantas
3377,2023-07-01,12:49,3625.0,4.0,18.0,87.0,JFK,CDG,A,3543.0,365.0,Airbus A380,C,B,British Airways
3380,2023-06-30,04:23,1469.0,4.0,18.0,119.7,AMS,CDG,B,1281.0,521.0,Boeing 777,D,D,British Airways
3382,2023-06-29,17:14,1693.0,8.0,24.0,81.0,ORD,BOG,A,3104.0,947.0,Boeing 777,D,B,British Airways
3392,2023-07-03,03:06,4676.0,1.0,13.0,84.0,LHR,HND,A,2943.0,845.0,Boeing 777,A,A,Qantas
3394,2023-06-27,00:03,3920.0,7.0,15.0,164.85,DXB,HND,B,4570.0,928.0,Boeing 777,C,A,Emirates
3395,2023-06-11,13:59,2130.0,6.0,28.0,177.45000000000002,AMS,CDG,B,2830.0,621.0,Boeing 777,D,A,British Airways
3401,2023-07-01,04:27,2813.0,7.0,17.0,102.0,ORD,LAX,A,1245.0,968.0,Airbus A320,D,A,Emirates
3404,2023-06-25,00:02,4465.0,2.0,25.0,191.0,LHR,LHR,A,2376.0,691.0,Airbus A320,A,A,American Airlines
3408,2023-06-22,13:22,4909.0,9.0,13.0,182.7,DXB,LAX,B,2784.0,188.0,Boeing 777,A,C,American Airlines
3409,2023-06-23,12:27,1125.0,7.0,28.0,94.0,ORD,LAX,A,4358.0,935.0,Airbus A380,C,C,British Airways
3414,2023-06-13,07:57,3219.0,9.0,15.0,192.0,LHR,LAX,A,1025.0,250.0,Boeing 777,B,D,British Airways
3419,2023-06-20,01:16,3834.0,4.0,15.0,155.0,ORD,LAX,A,3617.0,241.0,Airbus A380,A,A,British Airways
3420,2023-06-27,23:53,4047.0,5.0,20.0,187.95,AMS,BOG,B,2548.0,644.0,Airbus A320,D,D,British Airways
3423,2023-06-21,05:49,3039.0,7.0,23.0,85.05,DXB,HND,B,1036.0,866.0,Boeing 777,B,A,British Airways
3424,2023-06-21,04:32,4687.0,7.0,29.0,206.85,SYD,CDG,B,1500.0,913.0,Boeing 777,D,C,British Airways
3426,2023-06-28,19:43,2003.0,7.0,19.0,122.85,SYD,HND,B,1776.0,408.0,Boeing 737,C,B,American Airlines
3429,2023-06-10,19:04,3355.0,9.0,26.0,113.4,AMS,SIN,B,3676.0,175.0,Airbus A380,D,B,British Airways
3435,2023-06-07,08:26,1696.0,10.0,12.0,139.0,ORD,LHR,A,4395.0,952.0,Boeing 777,C,D,Qantas
3440,2023-06-28,05:08,2777.0,1.0,28.0,121.0,ORD,SIN,A,2815.0,629.0,Boeing 737,A,D,Emirates
3441,2023-06-30,05:08,1189.0,9.0,24.0,192.15,AMS,HND,B,3056.0,486.0,Boeing 737,A,D,American Airlines
3442,2023-06-13,04:52,4750.0,3.0,23.0,153.0,ORD,SIN,A,2263.0,918.0,Boeing 777,C,B,Qantas
3443,2023-06-21,05:38,4259.0,10.0,21.0,68.25,AMS,BOG,B,1496.0,372.0,Boeing 777,C,B,British Airways
3447,2023-07-04,00:54,3280.0,10.0,28.0,81.9,AMS,BOG,B,2621.0,929.0,Airbus A320,A,A,Emirates
3448,2023-06-08,06:16,4224.0,10.0,23.0,77.0,ORD,SIN,A,3220.0,806.0,Airbus A380,D,A,Emirates
3449,2023-06-07,09:18,1344.0,7.0,18.0,190.05,SYD,HND,B,2395.0,337.0,Boeing 777,D,A,Qantas
3450,2023-07-04,07:48,3626.0,5.0,12.0,153.3,DXB,CDG,B,2131.0,526.0,Airbus A380,C,B,American Airlines
3451,2023-06-14,00:29,3161.0,7.0,13.0,85.0,ORD,LAX,A,4562.0,601.0,Airbus A320,B,A,American Airlines
3452,2023-07-05,15:05,1711.0,5.0,20.0,71.0,ORD,SIN,A,4167.0,834.0,Airbus A320,A,A,Emirates
3455,2023-06-18,05:29,1035.0,1.0,12.0,56.7,DXB,HND,B,1838.0,520.0,Airbus A320,B,C,Emirates
3459,2023-06-30,02:53,3767.0,6.0,18.0,181.65,SYD,CDG,B,2127.0,282.0,Boeing 777,C,D,American Airlines
3460,2023-06-17,07:45,3006.0,3.0,19.0,184.8,AMS,SIN,B,3893.0,154.0,Boeing 777,D,A,American Airlines
3461,2023-06-06,05:00,1354.0,2.0,11.0,181.0,ORD,BOG,A,3221.0,578.0,Boeing 737,B,B,American Airlines
3462,2023-06-24,02:51,3483.0,5.0,24.0,120.0,LHR,HND,A,4426.0,706.0,Boeing 737,B,A,Emirates
3463,2023-06-09,09:58,1495.0,3.0,15.0,133.0,LHR,HND,A,3502.0,368.0,Airbus A380,B,A,Emirates
3464,2023-06-12,12:33,2489.0,3.0,29.0,187.0,LHR,LAX,A,3715.0,412.0,Boeing 737,A,B,American Airlines
3465,2023-06-06,04:26,3720.0,1.0,14.0,178.0,JFK,LAX,A,1884.0,208.0,Boeing 737,A,A,Emirates
3467,2023-06-09,19:09,1462.0,9.0,24.0,70.0,JFK,BOG,A,3240.0,733.0,Boeing 737,C,C,American Airlines
3472,2023-06-19,14:31,3222.0,3.0,28.0,153.0,JFK,LAX,A,2722.0,496.0,Boeing 777,A,A,American Airlines
3474,2023-06-16,20:01,3919.0,2.0,19.0,170.0,JFK,LHR,A,1838.0,263.0,Airbus A380,D,B,Emirates
3477,2023-06-22,08:55,3325.0,9.0,21.0,107.0,JFK,LAX,A,3177.0,555.0,Airbus A380,C,C,Emirates
3482,2023-06-20,07:44,1131.0,10.0,13.0,53.0,JFK,HND,A,1499.0,938.0,Boeing 777,B,A,Emirates
3487,2023-06-17,21:47,3614.0,2.0,27.0,179.55,DXB,CDG,B,4376.0,210.0,Boeing 737,C,B,British Airways
3488,2023-06-25,01:22,2888.0,7.0,21.0,104.0,ORD,CDG,A,2831.0,589.0,Airbus A320,C,A,American Airlines
3490,2023-06-11,15:07,2159.0,5.0,11.0,58.0,ORD,LHR,A,1562.0,105.0,Airbus A380,A,B,Emirates
3492,2023-06-25,19:50,3273.0,3.0,17.0,80.0,JFK,HND,A,3554.0,833.0,Airbus A320,C,A,British Airways
3494,2023-07-01,02:23,3050.0,7.0,22.0,68.25,AMS,BOG,B,3862.0,913.0,Boeing 737,D,D,British Airways
3495,2023-07-03,22:01,1951.0,8.0,28.0,170.0,ORD,CDG,A,3142.0,398.0,Boeing 737,D,A,Qantas
3496,2023-06-28,21:10,4908.0,7.0,28.0,66.15,AMS,LHR,B,2483.0,255.0,Boeing 737,C,C,Emirates
3500,2023-06-18,12:17,3295.0,1.0,26.0,135.0,LHR,HND,A,3167.0,179.0,Airbus A380,D,A,Qantas
3503,2023-06-23,17:32,1340.0,3.0,13.0,95.0,JFK,CDG,A,1433.0,635.0,Boeing 737,C,A,British Airways
3504,2023-06-19,22:01,3442.0,9.0,18.0,183.75,SYD,LAX,B,1732.0,796.0,Boeing 777,B,C,American Airlines
3505,2023-06-25,14:23,3335.0,1.0,24.0,63.0,AMS,SIN,B,2877.0,854.0,Airbus A380,A,C,British Airways
3506,2023-07-04,01:25,3571.0,5.0,18.0,148.05,SYD,BOG,B,4368.0,601.0,Airbus A320,C,C,American Airlines
3510,2023-06-11,17:52,3147.0,1.0,24.0,64.0,ORD,CDG,A,4157.0,823.0,Boeing 737,C,C,Emirates
3514,2023-06-06,11:48,3632.0,4.0,24.0,86.0,ORD,LAX,A,1000.0,750.0,Airbus A320,C,C,Qantas
3516,2023-06-09,18:07,3684.0,9.0,11.0,102.0,JFK,LHR,A,4018.0,876.0,Boeing 737,B,D,Qantas
3518,2023-06-20,05:36,4315.0,4.0,17.0,141.75,AMS,SIN,B,4034.0,357.0,Boeing 737,B,C,Emirates
3520,2023-06-28,09:29,3103.0,6.0,27.0,56.0,ORD,CDG,A,3374.0,614.0,Airbus A320,C,A,Qantas
3522,2023-06-12,07:00,1500.0,6.0,25.0,132.3,SYD,BOG,B,4615.0,210.0,Airbus A380,A,B,British Airways
3528,2023-06-26,08:37,4733.0,10.0,13.0,165.9,AMS,LAX,B,1880.0,862.0,Boeing 777,C,C,American Airlines
3530,2023-06-23,14:47,3793.0,3.0,14.0,154.0,LHR,BOG,A,4880.0,277.0,Boeing 777,B,D,American Airlines
3531,2023-07-01,18:20,4362.0,2.0,13.0,192.0,JFK,CDG,A,4612.0,528.0,Boeing 737,A,A,Qantas
3533,2023-06-30,17:31,1779.0,7.0,29.0,123.9,AMS,BOG,B,2080.0,319.0,Boeing 777,D,B,Emirates
3534,2023-06-11,02:09,3656.0,8.0,11.0,137.0,LHR,BOG,A,3852.0,611.0,Airbus A320,B,D,British Airways
3539,2023-06-21,12:28,1889.0,4.0,11.0,127.05,DXB,LHR,B,3390.0,944.0,Airbus A320,B,D,American Airlines
3541,2023-06-06,08:17,1846.0,2.0,24.0,85.05,AMS,HND,B,2974.0,594.0,Boeing 777,D,A,Qantas
3547,2023-06-23,18:00,2476.0,4.0,13.0,106.05,DXB,LHR,B,1158.0,910.0,Airbus A320,C,D,British Airways
3549,2023-07-03,13:36,4912.0,3.0,19.0,61.0,ORD,CDG,A,4794.0,702.0,Boeing 737,C,B,Emirates
3552,2023-06-06,22:20,2823.0,8.0,27.0,148.0,JFK,LHR,A,1316.0,235.0,Boeing 737,C,C,British Airways
3554,2023-07-05,22:31,4690.0,5.0,21.0,61.0,ORD,HND,A,3754.0,275.0,Airbus A320,B,B,American Airlines
3563,2023-06-21,22:53,3140.0,8.0,30.0,78.75,AMS,BOG,B,1638.0,481.0,Boeing 737,C,A,American Airlines
3567,2023-06-27,14:24,3914.0,10.0,28.0,114.0,JFK,HND,A,3160.0,347.0,Airbus A320,B,C,British Airways
3576,2023-06-12,14:20,3216.0,9.0,30.0,120.0,ORD,HND,A,4859.0,654.0,Boeing 777,A,B,Emirates
3582,2023-06-13,15:35,4094.0,2.0,27.0,57.75,AMS,CDG,B,3700.0,991.0,Boeing 777,D,C,British Airways
3583,2023-06-26,10:58,1783.0,10.0,15.0,123.0,LHR,LHR,A,3135.0,410.0,Boeing 777,D,C,Emirates
3584,2023-06-20,17:38,4602.0,7.0,28.0,207.9,DXB,BOG,B,1066.0,316.0,Airbus A380,B,D,British Airways
3586,2023-06-28,01:57,2442.0,1.0,26.0,123.9,AMS,HND,B,3600.0,868.0,Boeing 737,B,C,Emirates
3587,2023-06-18,15:21,3469.0,2.0,11.0,157.5,SYD,HND,B,4347.0,141.0,Boeing 777,D,D,British Airways
3596,2023-06-18,09:24,2090.0,6.0,16.0,210.0,SYD,LHR,B,1659.0,738.0,Airbus A380,A,D,British Airways
3608,2023-06-22,01:56,3582.0,2.0,14.0,142.8,SYD,CDG,B,2753.0,616.0,Boeing 777,A,C,American Airlines
3613,2023-06-27,02:03,3031.0,6.0,16.0,117.6,SYD,SIN,B,2968.0,115.0,Airbus A320,C,A,British Airways
3614,2023-06-30,02:32,4692.0,7.0,29.0,113.4,DXB,BOG,B,4994.0,798.0,Boeing 737,C,C,Emirates
3615,2023-06-08,15:45,2671.0,8.0,24.0,181.0,LHR,LHR,A,4790.0,798.0,Boeing 737,B,D,Qantas
3616,2023-06-24,01:05,3554.0,8.0,29.0,93.45,DXB,SIN,B,1303.0,846.0,Boeing 777,D,D,British Airways
3617,2023-06-21,19:39,2662.0,10.0,10.0,137.0,ORD,CDG,A,4797.0,899.0,Airbus A380,C,D,British Airways
3620,2023-06-15,20:12,3814.0,8.0,24.0,96.6,DXB,LAX,B,3257.0,644.0,Airbus A320,C,C,Qantas
3621,2023-06-15,20:24,4690.0,8.0,16.0,204.75,SYD,HND,B,2978.0,300.0,Boeing 777,A,D,American Airlines
3624,2023-06-28,12:53,2802.0,3.0,17.0,73.0,ORD,LHR,A,3715.0,979.0,Airbus A380,C,C,Qantas
3625,2023-06-17,12:33,4389.0,5.0,11.0,70.0,LHR,CDG,A,3782.0,119.0,Boeing 737,D,A,American Airlines
3626,2023-06-28,23:24,3289.0,3.0,10.0,79.0,JFK,CDG,A,2287.0,983.0,Airbus A380,C,D,Emirates
3628,2023-07-04,00:56,1582.0,6.0,14.0,199.5,DXB,BOG,B,2883.0,740.0,Boeing 777,C,B,American Airlines
3631,2023-07-03,11:41,2163.0,3.0,16.0,140.0,JFK,CDG,A,3516.0,681.0,Airbus A380,B,B,American Airlines
3632,2023-06-30,07:01,1335.0,6.0,17.0,142.8,DXB,HND,B,1790.0,376.0,Boeing 777,B,C,Qantas
3636,2023-06-29,19:50,3390.0,6.0,18.0,142.0,LHR,SIN,A,1698.0,235.0,Boeing 777,B,C,Qantas
3638,2023-07-03,09:26,1942.0,2.0,25.0,120.0,JFK,HND,A,3980.0,915.0,Boeing 737,D,D,Emirates
3640,2023-06-16,19:14,2045.0,5.0,29.0,100.0,ORD,HND,A,3915.0,448.0,Boeing 777,C,A,British Airways
3643,2023-06-22,05:27,4177.0,7.0,28.0,78.0,JFK,CDG,A,2071.0,817.0,Airbus A320,D,A,Qantas
3644,2023-06-26,13:07,2608.0,4.0,18.0,103.95,DXB,LAX,B,1475.0,365.0,Airbus A320,D,C,American Airlines
3646,2023-06-11,17:15,2177.0,3.0,12.0,104.0,ORD,LHR,A,3848.0,451.0,Airbus A320,D,C,Emirates
3648,2023-06-18,12:53,3911.0,2.0,10.0,106.05,AMS,HND,B,3250.0,939.0,Airbus A320,B,C,Emirates
3654,2023-07-02,07:52,4067.0,2.0,25.0,163.8,SYD,LAX,B,2447.0,691.0,Boeing 777,A,B,American Airlines
3661,2023-06-13,23:57,4105.0,7.0,23.0,147.0,LHR,LHR,A,1658.0,121.0,Airbus A320,D,C,Emirates
3663,2023-06-16,15:27,3984.0,10.0,23.0,168.0,AMS,CDG,B,1960.0,319.0,Boeing 737,C,D,British Airways
3665,2023-06-14,16:51,1574.0,4.0,23.0,95.55,SYD,HND,B,3073.0,846.0,Boeing 777,A,D,Emirates
3675,2023-06-15,06:16,3236.0,7.0,23.0,62.0,ORD,LAX,A,1158.0,798.0,Boeing 737,C,D,American Airlines
3677,2023-06-08,00:18,4268.0,5.0,27.0,185.85,DXB,CDG,B,3923.0,216.0,Boeing 737,D,B,British Airways
3679,2023-06-08,02:45,4589.0,10.0,29.0,158.55,AMS,CDG,B,3350.0,458.0,Airbus A320,D,A,Emirates
3681,2023-06-07,18:31,2594.0,2.0,10.0,66.0,ORD,HND,A,2700.0,688.0,Airbus A320,D,C,American Airlines
3689,2023-06-15,23:31,1018.0,3.0,15.0,57.75,DXB,BOG,B,1003.0,592.0,Boeing 777,C,B,Emirates
3691,2023-06-14,09:49,1944.0,3.0,23.0,159.0,LHR,CDG,A,2214.0,275.0,Boeing 737,D,A,American Airlines
3692,2023-07-05,15:41,3058.0,1.0,17.0,63.0,JFK,BOG,A,1098.0,742.0,Airbus A320,C,A,Emirates
3693,2023-06-15,01:03,3564.0,6.0,13.0,183.75,AMS,HND,B,3371.0,757.0,Airbus A320,D,D,Emirates
3695,2023-06-14,23:09,3790.0,1.0,16.0,90.3,DXB,CDG,B,1584.0,237.0,Airbus A320,A,B,British Airways
3696,2023-06-22,00:15,3632.0,7.0,11.0,155.4,SYD,LAX,B,2520.0,343.0,Boeing 737,B,B,Emirates
3701,2023-06-30,00:30,1463.0,2.0,23.0,182.0,JFK,SIN,A,2194.0,304.0,Boeing 777,D,C,Qantas
3706,2023-06-23,02:06,4846.0,5.0,18.0,195.3,AMS,LHR,B,1252.0,741.0,Boeing 777,B,B,Qantas
3708,2023-06-30,13:03,3056.0,3.0,18.0,91.0,ORD,LAX,A,1235.0,417.0,Boeing 737,D,A,Emirates
3716,2023-06-22,09:38,4342.0,9.0,14.0,191.1,AMS,SIN,B,3761.0,326.0,Airbus A380,D,A,British Airways
3717,2023-06-19,09:55,1709.0,4.0,18.0,123.9,AMS,LAX,B,3696.0,203.0,Boeing 737,B,C,Emirates
3719,2023-07-05,09:00,3812.0,6.0,24.0,76.0,ORD,HND,A,2055.0,398.0,Boeing 737,A,B,British Airways
3721,2023-07-02,14:46,2800.0,4.0,26.0,155.4,AMS,HND,B,4999.0,162.0,Airbus A320,B,A,American Airlines
3722,2023-06-28,15:20,1225.0,9.0,27.0,183.75,DXB,LAX,B,1818.0,857.0,Airbus A380,B,C,American Airlines
3724,2023-06-11,08:34,3632.0,9.0,13.0,118.65,DXB,SIN,B,1716.0,713.0,Boeing 777,B,A,British Airways
3725,2023-06-14,20:14,2597.0,7.0,29.0,119.7,SYD,LAX,B,1544.0,201.0,Boeing 777,A,A,Qantas
3727,2023-07-04,23:43,3860.0,10.0,26.0,84.0,LHR,LHR,A,2483.0,942.0,Boeing 737,B,D,British Airways
3731,2023-06-06,01:30,2608.0,6.0,24.0,84.0,DXB,LAX,B,1340.0,107.0,Airbus A320,A,D,American Airlines
3732,2023-06-23,21:02,2536.0,6.0,12.0,196.35,DXB,BOG,B,3468.0,361.0,Boeing 737,B,C,American Airlines
3733,2023-06-20,11:27,4402.0,1.0,11.0,164.0,ORD,BOG,A,1782.0,652.0,Boeing 777,A,D,British Airways
3740,2023-06-27,10:21,2733.0,10.0,30.0,50.0,ORD,BOG,A,2003.0,746.0,Boeing 777,A,A,American Airlines
3742,2023-06-23,15:50,1638.0,4.0,21.0,82.95,DXB,LHR,B,4168.0,316.0,Airbus A320,B,D,American Airlines
3744,2023-06-21,17:41,3165.0,1.0,18.0,58.8,AMS,HND,B,4446.0,532.0,Airbus A380,A,A,British Airways
3746,2023-06-08,16:15,2173.0,9.0,13.0,95.55,DXB,SIN,B,4383.0,271.0,Airbus A320,C,A,Qantas
3748,2023-07-05,09:59,2398.0,10.0,25.0,61.0,ORD,SIN,A,1769.0,865.0,Airbus A320,C,B,Qantas
3751,2023-07-05,03:24,4799.0,1.0,30.0,106.05,SYD,LAX,B,2287.0,207.0,Airbus A380,A,B,British Airways
3752,2023-06-09,22:28,3062.0,9.0,22.0,198.0,JFK,SIN,A,4785.0,747.0,Airbus A380,A,C,American Airlines
3754,2023-06-13,01:01,4563.0,3.0,23.0,100.8,DXB,CDG,B,2785.0,249.0,Boeing 777,B,C,British Airways
3757,2023-06-28,04:45,3211.0,2.0,26.0,148.0,JFK,HND,A,4141.0,126.0,Airbus A380,A,A,American Airlines
3759,2023-06-22,23:53,1580.0,2.0,29.0,199.0,LHR,CDG,A,2266.0,166.0,Boeing 777,A,D,British Airways
3760,2023-07-05,16:06,2645.0,10.0,22.0,124.0,JFK,LAX,A,1176.0,465.0,Airbus A320,A,D,American Airlines
3765,2023-06-22,05:01,4236.0,1.0,28.0,191.1,DXB,BOG,B,2331.0,305.0,Boeing 737,C,A,American Airlines
3766,2023-06-09,08:26,1375.0,10.0,17.0,197.0,ORD,BOG,A,2536.0,303.0,Boeing 777,B,A,British Airways
3777,2023-06-28,09:53,3528.0,9.0,29.0,143.85,SYD,SIN,B,3842.0,442.0,Airbus A320,A,C,American Airlines
3780,2023-06-08,23:21,4348.0,9.0,17.0,63.0,LHR,HND,A,4649.0,312.0,Airbus A320,A,A,American Airlines
3783,2023-07-01,21:05,2041.0,5.0,27.0,113.0,LHR,LAX,A,2458.0,268.0,Airbus A380,B,D,Emirates
3784,2023-06-17,15:58,4805.0,10.0,20.0,174.3,SYD,BOG,B,2776.0,660.0,Boeing 737,C,D,British Airways
3786,2023-06-18,16:23,1084.0,10.0,30.0,60.900000000000006,AMS,BOG,B,4445.0,864.0,Boeing 777,D,D,American Airlines
3788,2023-06-13,01:06,2163.0,6.0,26.0,76.0,ORD,BOG,A,1324.0,286.0,Boeing 777,B,B,Qantas
3790,2023-07-01,05:13,1737.0,5.0,20.0,141.75,SYD,BOG,B,2321.0,350.0,Boeing 737,B,D,American Airlines
3795,2023-06-30,17:11,4812.0,8.0,28.0,190.0,ORD,HND,A,3087.0,268.0,Boeing 737,C,A,Qantas
3800,2023-06-28,11:06,2477.0,10.0,18.0,123.9,AMS,LAX,B,1796.0,381.0,Airbus A380,D,A,Emirates
3801,2023-06-10,05:36,1835.0,5.0,27.0,51.0,JFK,BOG,A,3569.0,396.0,Airbus A320,D,D,Qantas
3805,2023-06-11,00:19,1803.0,9.0,18.0,173.25,AMS,LHR,B,4473.0,810.0,Airbus A380,C,A,American Airlines
3807,2023-06-10,13:29,3814.0,5.0,22.0,177.45000000000002,AMS,LAX,B,3759.0,763.0,Airbus A380,A,B,Qantas
3814,2023-06-06,13:05,2553.0,2.0,13.0,99.75,SYD,HND,B,4802.0,687.0,Boeing 777,D,D,Emirates
3815,2023-06-10,19:47,1655.0,7.0,29.0,174.0,LHR,LAX,A,3413.0,569.0,Boeing 737,B,A,British Airways
3816,2023-06-14,16:39,4672.0,3.0,24.0,95.0,JFK,CDG,A,3264.0,920.0,Boeing 737,D,B,Emirates
3817,2023-07-02,09:07,2685.0,7.0,19.0,73.0,ORD,SIN,A,2763.0,426.0,Boeing 777,C,A,American Airlines
3819,2023-06-16,07:15,4718.0,3.0,15.0,200.0,ORD,LAX,A,3429.0,264.0,Boeing 777,A,D,Emirates
3821,2023-06-14,05:29,2845.0,1.0,29.0,191.1,AMS,LAX,B,3688.0,267.0,Boeing 737,B,B,British Airways
3822,2023-06-07,11:22,3470.0,7.0,23.0,197.4,SYD,BOG,B,4028.0,287.0,Boeing 737,A,A,British Airways
3824,2023-06-07,06:20,2911.0,1.0,20.0,129.0,JFK,HND,A,1920.0,113.0,Airbus A320,D,B,American Airlines
3825,2023-06-26,04:12,3008.0,6.0,10.0,69.3,AMS,CDG,B,3567.0,259.0,Boeing 777,D,B,American Airlines
3829,2023-06-28,12:10,3451.0,7.0,21.0,115.5,SYD,LHR,B,4510.0,722.0,Airbus A380,C,A,Emirates
3830,2023-07-02,22:25,3323.0,2.0,24.0,159.6,SYD,LHR,B,3660.0,669.0,Boeing 777,C,B,American Airlines
3832,2023-06-18,23:52,4059.0,10.0,14.0,128.0,JFK,CDG,A,4316.0,535.0,Airbus A380,B,B,Qantas
3833,2023-06-27,16:15,1244.0,7.0,16.0,194.25,SYD,SIN,B,4787.0,465.0,Airbus A320,C,B,British Airways
3835,2023-06-19,18:01,4761.0,7.0,27.0,84.0,AMS,CDG,B,4258.0,102.0,Airbus A320,D,A,British Airways
3837,2023-07-05,20:03,4714.0,5.0,26.0,182.7,DXB,LAX,B,1083.0,937.0,Boeing 737,A,B,Emirates
3838,2023-06-23,17:50,3354.0,1.0,10.0,179.55,AMS,LAX,B,4888.0,707.0,Boeing 777,C,A,Qantas
3843,2023-06-21,06:06,2232.0,6.0,13.0,54.6,DXB,SIN,B,4526.0,771.0,Boeing 777,B,D,Qantas
3846,2023-06-16,17:30,2007.0,9.0,20.0,56.7,SYD,BOG,B,3018.0,294.0,Boeing 737,B,C,American Airlines
3847,2023-07-01,02:40,4884.0,3.0,17.0,65.0,ORD,SIN,A,3009.0,623.0,Airbus A380,A,A,Emirates
3851,2023-06-18,01:26,2944.0,1.0,22.0,76.65,AMS,LHR,B,1487.0,227.0,Airbus A320,B,A,Emirates
3855,2023-06-28,04:24,4107.0,9.0,21.0,200.55,DXB,BOG,B,4139.0,620.0,Boeing 777,C,B,British Airways
3858,2023-07-01,00:52,4495.0,7.0,17.0,65.10000000000001,SYD,HND,B,2568.0,166.0,Airbus A320,C,A,Emirates
3860,2023-06-18,00:01,4834.0,5.0,14.0,135.0,ORD,LAX,A,4598.0,758.0,Boeing 737,A,A,Emirates
3862,2023-06-14,06:24,3096.0,4.0,16.0,53.55,SYD,LHR,B,2804.0,106.0,Airbus A380,D,B,American Airlines
3868,2023-06-06,18:58,2205.0,2.0,20.0,121.0,LHR,LHR,A,2095.0,929.0,Airbus A380,C,C,Emirates
3873,2023-06-23,20:22,1270.0,6.0,28.0,137.55,AMS,LAX,B,1998.0,736.0,Airbus A320,C,A,American Airlines
3876,2023-06-15,21:29,3800.0,3.0,21.0,108.15,AMS,LAX,B,2669.0,205.0,Airbus A320,D,D,American Airlines
3878,2023-06-24,16:39,4286.0,1.0,11.0,167.0,ORD,LHR,A,1349.0,675.0,Boeing 777,D,D,Emirates
3879,2023-06-30,01:21,4157.0,5.0,26.0,112.0,LHR,LAX,A,3058.0,849.0,Boeing 737,B,D,American Airlines
3881,2023-06-22,19:59,3495.0,5.0,20.0,200.55,AMS,SIN,B,4774.0,508.0,Boeing 737,C,D,British Airways
3886,2023-06-26,20:07,1527.0,3.0,22.0,192.0,ORD,CDG,A,2002.0,458.0,Boeing 737,A,D,American Airlines
3887,2023-06-21,01:32,3005.0,2.0,13.0,52.5,DXB,CDG,B,4035.0,666.0,Airbus A320,A,A,British Airways
3898,2023-06-27,18:06,2205.0,10.0,19.0,178.0,LHR,LAX,A,2925.0,871.0,Boeing 737,D,C,British Airways
3899,2023-06-20,06:46,4685.0,8.0,24.0,102.0,ORD,LAX,A,2314.0,407.0,Boeing 737,C,C,Emirates
3901,2023-06-19,08:45,4676.0,6.0,15.0,129.0,ORD,LHR,A,3763.0,891.0,Boeing 777,B,D,Qantas
3903,2023-06-16,11:10,1577.0,9.0,23.0,208.95,DXB,LHR,B,1130.0,462.0,Airbus A380,D,D,Qantas
3905,2023-06-19,01:01,3343.0,6.0,25.0,113.4,AMS,SIN,B,4404.0,189.0,Boeing 737,C,A,Emirates
3909,2023-06-24,23:17,4384.0,10.0,11.0,109.2,DXB,LAX,B,3247.0,464.0,Airbus A320,A,D,British Airways
3915,2023-06-18,21:52,2432.0,6.0,20.0,115.5,SYD,LAX,B,4212.0,809.0,Boeing 737,A,D,Emirates
3917,2023-06-29,04:14,4548.0,2.0,14.0,174.3,SYD,BOG,B,2847.0,796.0,Boeing 737,B,D,British Airways
3918,2023-06-11,06:28,4036.0,10.0,25.0,124.95,AMS,CDG,B,1487.0,650.0,Boeing 777,A,B,American Airlines
3920,2023-06-16,02:36,4535.0,10.0,12.0,91.0,JFK,LHR,A,3104.0,166.0,Airbus A320,D,C,British Airways
3924,2023-06-13,04:56,2532.0,4.0,10.0,120.75,DXB,SIN,B,3494.0,835.0,Airbus A320,A,B,British Airways
3925,2023-06-26,02:13,3166.0,8.0,12.0,194.25,AMS,HND,B,3090.0,348.0,Boeing 737,D,C,Emirates
3926,2023-06-11,13:54,3365.0,6.0,18.0,120.75,SYD,SIN,B,1770.0,487.0,Boeing 777,B,D,Qantas
3929,2023-06-24,20:46,2644.0,10.0,20.0,123.9,DXB,LAX,B,4313.0,199.0,Boeing 737,A,C,British Airways
3930,2023-06-26,13:11,3064.0,6.0,22.0,132.0,JFK,BOG,A,3316.0,693.0,Boeing 777,A,C,American Airlines
3932,2023-07-04,11:11,2119.0,5.0,19.0,177.0,ORD,HND,A,4238.0,711.0,Airbus A380,D,A,British Airways
